"","Trial_no","CorrectAns","SubjResponse","Backspace","Item_correct","RespModal","KeyResp_keys","key1","key2","key3","key4","key5","key6","key7","key8","key9","key10","key11","key12","key13","key14","key15","RepSwitch","FrameColor","sequence","Target","set","block","list","exp_version","stimulus","baseline","baseline_condition","fixationITI.started","fixationITI.stopped","polygonColour.started","polygonWhite.started","imageObject.started","polygonType.started","textInput.started","keyResp.started","micRespv2l1.started","participant","session","date","psychopyVersion"
"184",184,"pulpo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","darkblue",2,"T",4,2,1,2,"Stim8_Set4",0,"None",942.386080099968,943.421315500047,943.421315500047,943.421315500047,943.421315500047,943.421315500047,943.421315500047,943.421315500047,943.421315500047,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"185",185,"aguja","aguja","0","1","type","['a', 'g', 'u', 'j', 'a']",0.614016799954697,0.88604209991172,0.966003800043836,1.15835839998908,1.25368479988538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",4,2,1,2,"Stim4_Set3",0,"None",946.942217800068,948.046614600113,948.046614600113,948.046614600113,948.046614600113,948.046614600113,948.046614600113,948.046614600113,948.046614600113,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"186",186,"taza","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",4,2,1,2,"Stim4_Set4",1,"switch",951.567654500017,952.720725900028,952.720725900028,952.720725900028,952.720725900028,952.720725900028,952.720725900028,952.720725900028,952.720725900028,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"187",187,"taza","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","darkblue",2,"T",4,2,1,2,"Stim4_Set4",0,"None",956.248964000028,957.297811800148,957.297811800148,957.297811800148,957.297811800148,957.297811800148,957.297811800148,957.297811800148,957.297811800148,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"188",188,"bano","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",4,2,1,2,"Stim2_Set4",0,"None",960.818935099989,961.840074400185,961.840074400185,961.840074400185,961.840074400185,961.840074400185,961.840074400185,961.840074400185,961.840074400185,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"189",189,"bano","bano","0","1","type","['b', 'a', 'n', 'o']",0.685858399840072,0.717851100023836,1.13383349985816,1.30918239988387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","gold",1,"T",4,2,1,2,"Stim2_Set4",0,"None",965.361181600019,966.535014400026,966.535014400026,966.535014400026,966.535014400026,966.535014400026,966.535014400026,966.535014400026,966.535014400026,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"190",190,"iglesia","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",4,2,1,2,"Stim8_Set3",0,"None",970.056495600147,971.118942399975,971.118942399975,971.118942399975,971.118942399975,971.118942399975,971.118942399975,971.118942399975,971.118942399975,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"191",191,"bombero","bombero","0","1","type","['b', 'o', 'm', 'b', 'e', 'r', 'o']",0.768505200045183,1.05620289989747,1.24878389993683,1.4728304001037,1.61644769995473,1.79245629999787,1.85644589993171,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",4,2,1,2,"Stim7_Set4",1,"switch",974.640280700056,975.827950900188,975.827950900188,975.827950900188,975.827950900188,975.827950900188,975.827950900188,975.827950900188,975.827950900188,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"192",192,"bombero","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","darkblue",2,"T",4,2,1,2,"Stim7_Set4",0,"None",979.348925600061,980.42589990003,980.42589990003,980.42589990003,980.42589990003,980.42589990003,980.42589990003,980.42589990003,980.42589990003,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"193",193,"guante","guante","0","1","type","['g', 'u', 'a', 'n', 't', 'e']",0.750691999914125,0.829987799981609,1.00679180002771,1.0868005999364,1.27871829993092,1.37464729999192,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",4,2,1,2,"Stim1_Set3",0,"None",983.9470685001,984.982046799967,984.982046799967,984.982046799967,984.982046799967,984.982046799967,984.982046799967,984.982046799967,984.982046799967,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"194",194,"conejo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",4,2,1,2,"Stim7_Set3",0,"None",988.503164000111,989.579701000126,989.579701000126,989.579701000126,989.579701000126,989.579701000126,989.579701000126,989.579701000126,989.579701000126,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"195",195,"vaca","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",4,2,1,2,"Stim1_Set4",1,"repeat",993.107171500102,994.246110200183,994.246110200183,994.246110200183,994.246110200183,994.246110200183,994.246110200183,994.246110200183,994.246110200183,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"196",196,"vaca","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","darkblue",2,"T",4,2,1,2,"Stim1_Set4",0,"None",997.775240800111,998.88645820017,998.88645820017,998.88645820017,998.88645820017,998.88645820017,998.88645820017,998.88645820017,998.88645820017,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"197",197,"cartero","ccartero","1","0","type","['b', 'backspace', 'c', 'c', 'a', 'r', 't', 'e', 'r', 'o']",0.802031199913472,1.40899010002613,1.90568329999223,2.09764709998854,2.27383029996417,2.35366959986277,2.48166799987666,2.51366779999807,2.65768419997767,2.7379268000368,NA,NA,NA,NA,NA,"filler","gold",1,"F",4,2,1,2,"Stim3_Set3",0,"None",1002.41443210002,1003.65097910003,1003.65097910003,1003.65097910003,1003.65097910003,1003.65097910003,1003.65097910003,1003.65097910003,1003.65097910003,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"198",198,"oreja","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",4,2,1,2,"Stim5_Set3",1,"switch",1007.17947990005,1008.25576980016,1008.25576980016,1008.25576980016,1008.25576980016,1008.25576980016,1008.25576980016,1008.25576980016,1008.25576980016,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"199",199,"regalo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",4,2,1,2,"Stim6_Set4",1,"repeat",1011.77717959997,1012.94384329999,1012.94384329999,1012.94384329999,1012.94384329999,1012.94384329999,1012.94384329999,1012.94384329999,1012.94384329999,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"200",200,"regalo","regalo","0","1","type","['r', 'e', 'g', 'a', 'l', 'o']",0.997000799980015,1.09299849998206,1.1889969999902,1.31699109985493,1.54099550005049,1.66899619996548,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","gold",1,"T",4,2,1,2,"Stim6_Set4",0,"None",1016.47112600016,1017.51993910014,1017.51993910014,1017.51993910014,1017.51993910014,1017.51993910014,1017.51993910014,1017.51993910014,1017.51993910014,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"201",201,"camisa","camisa","0","1","type","['c', 'a', 'm', 'i', 's', 'a']",0.726458800025284,0.806381700094789,1.07850549998693,1.11046260013245,1.22256720019504,1.3825021001976,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",4,2,1,2,"Stim5_Set4",0,"None",1021.0491353001,1022.1742269001,1022.1742269001,1022.1742269001,1022.1742269001,1022.1742269001,1022.1742269001,1022.1742269001,1022.1742269001,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"202",202,"camisa","camisa","0","1","type","['c', 'a', 'm', 'i', 's', 'a']",0.756279400084168,0.837302200030535,1.14031639997847,1.18830889998935,1.29956579999998,1.45952150016092,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",4,2,1,2,"Stim5_Set4",0,"None",1025.69555100007,1026.8485049,1026.8485049,1026.8485049,1026.8485049,1026.8485049,1026.8485049,1026.8485049,1026.8485049,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"203",203,"espejo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",4,2,1,2,"Extra1",0,"None",1030.3694780001,1031.53653719998,1031.53653719998,1031.53653719998,1031.53653719998,1031.53653719998,1031.53653719998,1031.53653719998,1031.53653719998,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"204",204,"miel","miel","0","1","type","['m', 'i', 'e', 'l']",0.7441823000554,0.840172399999574,0.99943029996939,1.09564900002442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",4,2,1,2,"Stim2_Set3",0,"None",1035.05783349997,1036.09271220001,1036.09271220001,1036.09271220001,1036.09271220001,1036.09271220001,1036.09271220001,1036.09271220001,1036.09271220001,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"205",205,"tronco","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",1,3,1,2,"Extra4",0,"None",1046.30232590018,1047.44154550019,1047.44154550019,1047.44154550019,1047.44154550019,1047.44154550019,1047.44154550019,1047.44154550019,1047.44154550019,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"206",206,"espejo","espejo","0","1","type","['e', 's', 'p', 'e', 'j', 'o']",1.01701400009915,1.24101390014403,1.52836880018003,1.68840000010096,1.78436380019411,1.88036409998313,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",1,3,1,2,"Extra1",0,"None",1050.96888449998,1052.10778760002,1052.10778760002,1052.10778760002,1052.10778760002,1052.10778760002,1052.10778760002,1052.10778760002,1052.10778760002,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"207",207,"regalo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",1,3,1,2,"Stim6_Set4",0,"None",1055.63699740008,1056.72037310014,1056.72037310014,1056.72037310014,1056.72037310014,1056.72037310014,1056.72037310014,1056.72037310014,1056.72037310014,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"208",208,"vaso","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",1,3,1,2,"Stim7_Set1",1,"repeat",1060.24788439996,1061.44337880006,1061.44337880006,1061.44337880006,1061.44337880006,1061.44337880006,1061.44337880006,1061.44337880006,1061.44337880006,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"209",209,"vaso","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","darkblue",2,"T",1,3,1,2,"Stim7_Set1",0,"None",1064.96454440011,1066.0550237,1066.0550237,1066.0550237,1066.0550237,1066.0550237,1066.0550237,1066.0550237,1066.0550237,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"210",210,"taza","taza","0","1","type","['t', 'a', 'z', 'a']",0.903414999833331,1.01541059999727,1.19136919989251,1.27195739978924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",1,3,1,2,"Stim4_Set4",0,"None",1069.58304880001,1070.65273990016,1070.65273990016,1070.65273990016,1070.65273990016,1070.65273990016,1070.65273990016,1070.65273990016,1070.65273990016,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"211",211,"cazador","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",1,3,1,2,"Stim6_Set1",1,"switch",1074.17421289999,1075.23674149998,1075.23674149998,1075.23674149998,1075.23674149998,1075.23674149998,1075.23674149998,1075.23674149998,1075.23674149998,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"212",212,"cazador","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","darkblue",2,"T",1,3,1,2,"Stim6_Set1",0,"None",1078.75800330006,1079.90385860018,1079.90385860018,1079.90385860018,1079.90385860018,1079.90385860018,1079.90385860018,1079.90385860018,1079.90385860018,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"213",213,"bano","bano","0","1","type","['b', 'a', 'n', 'o']",0.970355600118637,1.13035020022653,1.41818170016631,1.59418420004658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",1,3,1,2,"Stim2_Set4",0,"None",1083.42514000018,1084.47401860007,1084.47401860007,1084.47401860007,1084.47401860007,1084.47401860007,1084.47401860007,1084.47401860007,1084.47401860007,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"214",214,"espalda","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",1,3,1,2,"Stim8_Set1",0,"None",1087.99547039997,1089.08575970004,1089.08575970004,1089.08575970004,1089.08575970004,1089.08575970004,1089.08575970004,1089.08575970004,1089.08575970004,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"215",215,"espalda","espalda","0","1","type","['e', 's', 'p', 'a', 'l', 'd', 'a']",0.510130599839613,0.670125099830329,0.798726300010458,0.926337099866942,0.974222499877214,1.15026359981857,1.35826230002567,NA,NA,NA,NA,NA,NA,NA,NA,"switch","gold",1,"T",1,3,1,2,"Stim8_Set1",0,"None",1092.61400409997,1093.66989110014,1093.66989110014,1093.66989110014,1093.66989110014,1093.66989110014,1093.66989110014,1093.66989110014,1093.66989110014,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"216",216,"camisa","camisa","0","1","type","['c', 'a', 'm', 'i', 's', 'a']",0.848022200167179,0.92739209998399,1.21548230014741,1.26344300014898,1.91982610011473,2.06342210015282,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",1,3,1,2,"Stim5_Set4",0,"None",1097.19099740009,1098.26055090013,1098.26055090013,1098.26055090013,1098.26055090013,1098.26055090013,1098.26055090013,1098.26055090013,1098.26055090013,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"217",217,"puente","puente","0","1","type","['p', 'u', 'e', 'n', 't', 'e']",0.84918210003525,1.13615420018323,1.31264140014537,1.37663360009901,1.58463580021635,1.68063930002972,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",1,3,1,2,"Stim1_Set1",1,"repeat",1101.78199409996,1102.90005249996,1102.90005249996,1102.90005249996,1102.90005249996,1102.90005249996,1102.90005249996,1102.90005249996,1102.90005249996,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"218",218,"puente","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","darkblue",2,"T",1,3,1,2,"Stim1_Set1",0,"None",1106.42136660009,1107.57450640015,1107.57450640015,1107.57450640015,1107.57450640015,1107.57450640015,1107.57450640015,1107.57450640015,1107.57450640015,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"219",219,"muneca","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",1,3,1,2,"Stim4_Set1",1,"repeat",1111.09586670017,1112.28339310014,1112.28339310014,1112.28339310014,1112.28339310014,1112.28339310014,1112.28339310014,1112.28339310014,1112.28339310014,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"220",220,"muneca","muneca","0","1","type","['m', 'u', 'n', 'e', 'c', 'a']",0.477133300155401,0.733133099973202,1.08511320012622,1.16512800008059,1.42135310010053,1.53294910001568,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","gold",1,"T",1,3,1,2,"Stim4_Set1",0,"None",1115.81750250002,1116.88707870012,1116.88707870012,1116.88707870012,1116.88707870012,1116.88707870012,1116.88707870012,1116.88707870012,1116.88707870012,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"221",221,"vaca","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",1,3,1,2,"Stim1_Set4",1,"switch",1120.41636220017,1121.61736370018,1121.61736370018,1121.61736370018,1121.61736370018,1121.61736370018,1121.61736370018,1121.61736370018,1121.61736370018,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"222",222,"pulpo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",1,3,1,2,"Stim8_Set4",0,"None",1125.14594490011,1126.17394070001,1126.17394070001,1126.17394070001,1126.17394070001,1126.17394070001,1126.17394070001,1126.17394070001,1126.17394070001,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"223",223,"fresa","fressa","0","0","type","['f', 'r', 'e', 's', 's', 'a']",0.979790899902582,1.37878439994529,1.61885129986331,1.71474969992414,1.89084859983996,1.90687059983611,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",1,3,1,2,"Stim2_Set1",1,"switch",1129.69494100008,1130.73707160004,1130.73707160004,1130.73707160004,1130.73707160004,1130.73707160004,1130.73707160004,1130.73707160004,1130.73707160004,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"224",224,"fresa","fresa","0","1","type","['f', 'r', 'e', 's', 'a']",0.814731099875644,0.942722499836236,1.11913499981165,1.18415939994156,1.35911339987069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",1,3,1,2,"Stim2_Set1",0,"None",1134.26449290011,1135.28533880017,1135.28533880017,1135.28533880017,1135.28533880017,1135.28533880017,1135.28533880017,1135.28533880017,1135.28533880017,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"225",225,"pierna","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",1,3,1,2,"Stim3_Set4",0,"None",1138.81448299997,1139.85620900011,1139.85620900011,1139.85620900011,1139.85620900011,1139.85620900011,1139.85620900011,1139.85620900011,1139.85620900011,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"226",226,"bombero","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",1,3,1,2,"Stim7_Set4",0,"None",1143.37761069997,1144.5097087,1144.5097087,1144.5097087,1144.5097087,1144.5097087,1144.5097087,1144.5097087,1144.5097087,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"227",227,"traje","traje","0","1","type","['t', 'r', 'a', 'j', 'e']",0.903979599941522,1.06390139996074,1.12889580009505,1.35189869999886,1.43217829987407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",1,3,1,2,"Stim3_Set1",1,"switch",1148.03082340001,1149.10067169997,1149.10067169997,1149.10067169997,1149.10067169997,1149.10067169997,1149.10067169997,1149.10067169997,1149.10067169997,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"228",228,"traje","traje","0","1","type","['t', 'r', 'a', 'j', 'e']",0.816011999966577,0.943956000031903,0.992999299895018,1.29569579986855,1.35970170004293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",1,3,1,2,"Stim3_Set1",0,"None",1152.63562160009,1153.68459510012,1153.68459510012,1153.68459510012,1153.68459510012,1153.68459510012,1153.68459510012,1153.68459510012,1153.68459510012,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"229",229,"pavo","pavo","0","1","type","['p', 'a', 'v', 'o']",0.862340799998492,0.942333000013605,1.1983290000353,1.39010289986618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",1,3,1,2,"Stim5_Set1",1,"repeat",1157.20547910011,1158.31017770013,1158.31017770013,1158.31017770013,1158.31017770013,1158.31017770013,1158.31017770013,1158.31017770013,1158.31017770013,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"230",230,"pavo","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","darkblue",2,"T",1,3,1,2,"Stim5_Set1",0,"None",1161.84450220014,1162.96937509999,1162.96937509999,1162.96937509999,1162.96937509999,1162.96937509999,1162.96937509999,1162.96937509999,1162.96937509999,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"231",231,"vaso","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",2,3,1,2,"Stim7_Set1",0,"None",1166.49865279999,1167.6654381,1167.6654381,1167.6654381,1167.6654381,1167.6654381,1167.6654381,1167.6654381,1167.6654381,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"232",232,"traje","traje","0","1","type","['t', 'r', 'a', 'j', 'e']",0.704426900018007,0.831792500102893,0.879790300037712,1.13578850007616,1.2168163000606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",2,3,1,2,"Stim3_Set1",0,"None",1171.18659680011,1172.3880849001,1172.3880849001,1172.3880849001,1172.3880849001,1172.3880849001,1172.3880849001,1172.3880849001,1172.3880849001,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"233",233,"cerdo","cerdo","0","1","type","['c', 'e', 'r', 'd', 'o']",0.724010099889711,0.788993899943307,0.979987099999562,1.12391359987669,1.20391729986295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",2,3,1,2,"Stim7_Set2",0,"None",1175.90930770012,1176.94453970017,1176.94453970017,1176.94453970017,1176.94453970017,1176.94453970017,1176.94453970017,1176.94453970017,1176.94453970017,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"234",234,"cerdo","cerdo","0","1","type","['c', 'e', 'r', 'd', 'o']",0.647335200104862,0.727655100170523,0.887657700106502,1.04765500011854,1.14365560002625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",2,3,1,2,"Stim7_Set2",0,"None",1180.47190969996,1181.59693010012,1181.59693010012,1181.59693010012,1181.59693010012,1181.59693010012,1181.59693010012,1181.59693010012,1181.59693010012,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"235",235,"cazador","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",2,3,1,2,"Stim6_Set1",0,"None",1185.12607720005,1186.26536870003,1186.26536870003,1186.26536870003,1186.26536870003,1186.26536870003,1186.26536870003,1186.26536870003,1186.26536870003,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"236",236,"manzana","manzana","0","1","type","['m', 'a', 'n', 'z', 'a', 'n', 'a']",0.861225199885666,0.941026600077748,1.03700040001422,1.14900230010971,1.30900450004265,1.40483039990067,1.53269489994273,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",2,3,1,2,"Stim6_Set2",1,"switch",1189.78637540014,1190.96720000007,1190.96720000007,1190.96720000007,1190.96720000007,1190.96720000007,1190.96720000007,1190.96720000007,1190.96720000007,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"237",237,"manzana","mazana","0","0","type","['m', 'a', 'z', 'a', 'n', 'a']",0.743461600039154,0.838917300105095,1.06303910003044,1.25504780001938,1.35174710000865,1.44774740003049,NA,NA,NA,NA,NA,NA,NA,NA,NA,"repeat","gold",1,"T",2,3,1,2,"Stim6_Set2",0,"None",1194.49475460011,1195.56491030008,1195.56491030008,1195.56491030008,1195.56491030008,1195.56491030008,1195.56491030008,1195.56491030008,1195.56491030008,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"238",238,"cuerda","cuerda","0","1","type","['c', 'u', 'e', 'r', 'd', 'a']",0.713452500058338,0.82542570005171,0.969496200094,1.11350130010396,1.28950070007704,1.3704524000641,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",2,3,1,2,"Stim4_Set2",0,"None",1199.09308760008,1200.10721180006,1200.10721180006,1200.10721180006,1200.10721180006,1200.10721180006,1200.10721180006,1200.10721180006,1200.10721180006,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"239",239,"cuerda","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","darkblue",2,"T",2,3,1,2,"Stim4_Set2",0,"None",1203.6346599001,1204.7181082,1204.7181082,1204.7181082,1204.7181082,1204.7181082,1204.7181082,1204.7181082,1204.7181082,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"240",240,"espalda","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","darkblue",2,"F",2,3,1,2,"Stim8_Set1",1,"repeat",1208.24740360002,1209.33065180015,1209.33065180015,1209.33065180015,1209.33065180015,1209.33065180015,1209.33065180015,1209.33065180015,1209.33065180015,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"241",241,"granja","","0","0","speak","None",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","darkblue",2,"NT",2,3,1,2,"Stim5_Set2",1,"repeat",1212.86578660016,1213.95624090009,1213.95624090009,1213.95624090009,1213.95624090009,1213.95624090009,1213.95624090009,1213.95624090009,1213.95624090009,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"242",242,"granja","granja","0","1","type","['g', 'r', 'a', 'n', 'j', 'a']",0.794712899951264,0.986666799988598,1.09870790014975,1.25911139999516,1.61130119999871,1.77113470016047,NA,NA,NA,NA,NA,NA,NA,NA,NA,"switch","gold",1,"T",2,3,1,2,"Stim5_Set2",0,"None",1217.48368509999,1218.55360850017,1218.55360850017,1218.55360850017,1218.55360850017,1218.55360850017,1218.55360850017,1218.55360850017,1218.55360850017,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"243",243,"muneca","muneca","0","1","type","['m', 'u', 'n', 'e', 'c', 'a']",0.852582799969241,0.996572700096294,1.2845352999866,1.36406900011934,1.57220449997112,1.6372128999792,NA,NA,NA,NA,NA,NA,NA,NA,NA,"filler","gold",1,"F",2,3,1,2,"Stim4_Set1",1,"repeat",1222.08199590002,1223.15184870013,1223.15184870013,1223.15184870013,1223.15184870013,1223.15184870013,1223.15184870013,1223.15184870013,1223.15184870013,201,1,"2023-10-06_09h41.18.571","2022.2.4"
"244",244,"falda","falda","0","1","type","['f', 'a', 'l', 'd', 'a']",0.942243800032884,1.02328539988957,1.31038310006261,1.55072949989699,1.64674589992501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nontarget","gold",1,"NT",2,3,1,2,"Stim8_Set2",0,"None",1226.67330230004,1227.74964389997,1227.74964389997,1227.74964389997,1227.74964389997,1227.74964389997,1227.74964389997,1227.74964389997,1227.74964389997,201,1,"2023-10-06_09h41.18.571","2022.2.4"
