image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;block;list;exp_version;stimulus;baseline;baseline_condition;trial_no;psychopy_trial;Column1;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micRespv1l1.started;keyResp.keys;keyResp.corr;keyResp.rt;subjResponse;micRespv1l1.clip;textBlankLoop.started;textBlankLoop.stopped;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate
REPSWITCH1/PICTURE_663.png;columna;speak;gold;filler;2;F;4;3;1;1;Extra6;0;None;301;300;97;0;300;300;300;;;;;;;;;;;;;;;;;;;;;;;1436.182171;1437.314267;1437.314267;1437.314267;1437.314267;1437.314267;1437.314267;1437.314267;1437.314267;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h08.52.698.wav;1440.335555;1440.835616;None;1440.335555;1440.335555;1440.335555;1440.335555;1440.335555;1440.335555;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_242.png;cartero;type;darkblue;filler;1;F;4;3;1;1;Stim3_Set3;1;switch;302;301;98;0;301;301;301;;;;;;;;;;;;;;;;;;;;;;;1440.835616;1441.905156;1441.905156;1441.905156;1441.905156;1441.905156;1441.905156;1441.905156;1441.905156;['c', 'a', 'r', 't', 'e', 'r', 'o'];0;[0.7277106000110507, 0.8263691999018192, 0.9562412998639047, 1.1795468998607248, 1.2712548000272363, 1.3549746999051422, 1.4327169000171125];cartero;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h08.57.290.wav;1444.926394;1445.426432;None;1444.926394;1444.926394;1444.926394;1444.926394;1444.926394;1444.926394;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_48.png;bombero;type;darkblue;nontarget;1;NT;4;3;1;1;Stim7_Set4;1;repeat;303;302;99;0;302;302;302;;;;;;;;;;;;;;;;;;;;;;;1445.426432;1446.502993;1446.502993;1446.502993;1446.502993;1446.502993;1446.502993;1446.502993;1446.502993;['b', 'o', 'm', 'b', 'e', 'r', 'o'];0;[0.7673915999475867, 0.8630432998761535, 1.0733640999533236, 1.1423138999380171, 1.2259935999754816, 1.3366520998533815, 1.4004459998104721];bombero;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.01.888.wav;1449.524207;1450.024263;None;1449.524207;1449.524207;1449.524207;1449.524207;1449.524207;1449.524207;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_48.png;bombero;type;darkblue;repeat;1;T;4;3;1;1;Stim7_Set4;0;None;304;303;100;0;303;303;303;;;;;;;;;;;;;;;;;;;;;;;1450.024263;1451.10775;1451.10775;1451.10775;1451.10775;1451.10775;1451.10775;1451.10775;1451.10775;['b', 'o', 'm', 'b', 'e', 'r', 'o'];0;[0.4791914999950677, 0.5309538999572396, 0.7003847998566926, 0.7991929999552667, 0.8749420000240207, 1.0166608998551965, 1.0674792998470366];bombero;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.06.493.wav;1454.135954;;None;1454.135954;1454.135954;1454.135954;1454.135954;1454.135954;1454.135954;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_391.png;cadena;speak;gold;filler;2;F;4;3;1;1;Extra2;0;None;305;304;101;0;304;304;304;;;;;;;;;;;;;;;;;;;;;;;1454.635974;1455.705549;1455.705549;1455.705549;1455.705549;1455.705549;1455.705549;1455.705549;1455.705549;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.11.091.wav;1458.73373;;None;1458.73373;1458.73373;1458.73373;1458.73373;1458.73373;1458.73373;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_590.png;escoba;type;darkblue;filler;1;F;4;3;1;1;Extra3;0;None;306;305;102;0;305;305;305;;;;;;;;;;;;;;;;;;;;;;;1459.23381;1460.317295;1460.317295;1460.317295;1460.317295;1460.317295;1460.317295;1460.317295;1460.317295;['e', 's', 'c', 'o', 'b', 'a'];0;[0.8496280999388546, 0.93730239989236, 1.1426164999138564, 1.308051799889654, 1.4668843999970704, 1.5585355998482555];escoba;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.15.702.wav;1463.338506;1463.838579;space;1463.338506;1463.338506;1463.338506;1463.338506;1463.338506;1463.338506;1463.838579;1463.838579;7.8306856;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_8.png;pierna;type;darkblue;filler;1;F;1;4;1;1;Stim3_Set4;0;None;307;306;1;0;306;306;306;;;;;;;;;;;;;;;;;;;;;;;1471.679872;1472.811992;1472.811992;1472.811992;1472.811992;1472.811992;1472.811992;1472.811992;1472.811992;['p', 'i', 'e', 'r', 'n', 'a'];0;[0.9209026999305934, 1.152793699875474, 1.24846879998222, 1.302293499931693, 1.4302546000108123, 1.5554185998626053];pierna;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.28.197.wav;1475.840126;;None;1475.840126;1475.840126;1475.840126;1475.840126;1475.840126;1475.840126;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_498.png;taza;speak;gold;filler;2;F;1;4;1;1;Stim4_Set4;0;None;308;307;2;0;307;307;307;;;;;;;;;;;;;;;;;;;;;;;1476.340223;1477.409861;1477.409861;1477.409861;1477.409861;1477.409861;1477.409861;1477.409861;1477.409861;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.32.794.wav;1480.431011;1480.931076;None;1480.431011;1480.431011;1480.431011;1480.431011;1480.431011;1480.431011;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;nontarget;2;NT;1;4;1;1;Stim5_Set1;1;repeat;309;308;3;0;308;308;308;;;;;;;;;;;;;;;;;;;;;;;1480.931076;1482.077058;1482.077058;1482.077058;1482.077058;1482.077058;1482.077058;1482.077058;1482.077058;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.37.462.wav;1485.105274;;None;1485.105274;1485.105274;1485.105274;1485.105274;1485.105274;1485.105274;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;repeat;2;T;1;4;1;1;Stim5_Set1;0;None;310;309;4;0;309;309;309;;;;;;;;;;;;;;;;;;;;;;;1485.605321;1486.716557;1486.716557;1486.716557;1486.716557;1486.716557;1486.716557;1486.716557;1486.716557;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.42.101.wav;1489.737814;1490.237856;None;1489.737814;1489.737814;1489.737814;1489.737814;1489.737814;1489.737814;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_319.png;vaca;type;darkblue;filler;1;F;1;4;1;1;Stim1_Set4;1;repeat;311;310;5;0;310;310;310;;;;;;;;;;;;;;;;;;;;;;;1490.237856;1491.397786;1491.397786;1491.397786;1491.397786;1491.397786;1491.397786;1491.397786;1491.397786;['v', 'a', 'c', 'a'];0;[0.8328641999978572, 0.9135855999775231, 1.0670404001139104, 1.1487881001085043];vaca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.46.782.wav;1494.418957;1494.919019;None;1494.418957;1494.418957;1494.418957;1494.418957;1494.418957;1494.418957;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;nontarget;2;NT;1;4;1;1;Stim8_Set1;1;switch;312;311;6;0;311;311;311;;;;;;;;;;;;;;;;;;;;;;;1494.919019;1495.995565;1495.995565;1495.995565;1495.995565;1495.995565;1495.995565;1495.995565;1495.995565;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.51.380.wav;1499.023821;;None;1499.023821;1499.023821;1499.023821;1499.023821;1499.023821;1499.023821;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;repeat;2;T;1;4;1;1;Stim8_Set1;0;None;313;312;7;0;312;312;312;;;;;;;;;;;;;;;;;;;;;;;1499.523843;1500.544852;1500.544852;1500.544852;1500.544852;1500.544852;1500.544852;1500.544852;1500.544852;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h09.55.930.wav;1503.565975;1504.066054;None;1503.565975;1503.565975;1503.565975;1503.565975;1503.565975;1503.565975;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_728.png;pulpo;type;darkblue;filler;1;F;1;4;1;1;Stim8_Set4;0;None;314;313;8;0;313;313;313;;;;;;;;;;;;;;;;;;;;;;;1504.066054;1505.212079;1505.212079;1505.212079;1505.212079;1505.212079;1505.212079;1505.212079;1505.212079;['p', 'i', 'backspace', 'u', 'l', 'p', 'o'];0;[0.6930369001347572, 1.337745999917388, 1.7534102001227438, 2.0114985001273453, 2.111153099918738, 2.259959999937564, 2.368857800029218];pulpo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.00.597.wav;1508.233322;1508.733355;None;1508.233322;1508.233322;1508.233322;1508.233322;1508.233322;1508.233322;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_142.png;vaso;speak;gold;nontarget;2;NT;1;4;1;1;Stim7_Set1;1;switch;315;314;9;0;314;314;314;;;;;;;;;;;;;;;;;;;;;;;1508.733355;1509.754338;1509.754338;1509.754338;1509.754338;1509.754338;1509.754338;1509.754338;1509.754338;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.05.139.wav;1512.775544;1513.275623;None;1512.775544;1512.775544;1512.775544;1512.775544;1512.775544;1512.775544;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;switch;1;T;1;4;1;1;Stim7_Set1;0;None;316;315;10;0;315;315;315;;;;;;;;;;;;;;;;;;;;;;;1513.275623;1514.338255;1514.338255;1514.338255;1514.338255;1514.338255;1514.338255;1514.338255;1514.338255;['v', 'a', 's', 'o'];0;[0.9802926999982446, 1.0560051000211388, 1.1466971000190824, 1.2285273999441415];vaso;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.09.722.wav;1517.359492;1517.85954;None;1517.359492;1517.359492;1517.359492;1517.359492;1517.359492;1517.359492;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_338.png;regalo;type;darkblue;filler;1;F;1;4;1;1;Stim6_Set4;1;repeat;317;316;11;0;316;316;316;;;;;;;;;;;;;;;;;;;;;;;1517.85954;1518.956947;1518.956947;1518.956947;1518.956947;1518.956947;1518.956947;1518.956947;1518.956947;['r', 'e', 'g', 'a', 'l', 'o'];0;[0.7815884000156075, 1.2799664000049233, 1.4543564000632614, 1.52208560006693, 1.6217845999635756, 1.8002623000647873];regalo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.14.342.wav;1521.98507;;None;1521.98507;1521.98507;1521.98507;1521.98507;1521.98507;1521.98507;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_135.png;traje;type;darkblue;nontarget;1;NT;1;4;1;1;Stim3_Set1;1;repeat;318;317;12;0;317;317;317;;;;;;;;;;;;;;;;;;;;;;;1522.485164;1523.617267;1523.617267;1523.617267;1523.617267;1523.617267;1523.617267;1523.617267;1523.617267;['t', 'r', 'a', 'j', 'e'];0;[0.8551368999760598, 0.9052196000702679, 0.9670233000069857, 1.0849240999668837, 1.1717139999382198];traje;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.19.002.wav;1526.638489;1527.138547;None;1526.638489;1526.638489;1526.638489;1526.638489;1526.638489;1526.638489;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_135.png;traje;speak;gold;switch;2;T;1;4;1;1;Stim3_Set1;0;None;319;318;13;0;318;318;318;;;;;;;;;;;;;;;;;;;;;;;1527.138547;1528.333159;1528.333159;1528.333159;1528.333159;1528.333159;1528.333159;1528.333159;1528.333159;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.23.719.wav;1531.361327;;None;1531.361327;1531.361327;1531.361327;1531.361327;1531.361327;1531.361327;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_381.png;fresa;speak;gold;nontarget;2;NT;1;4;1;1;Stim2_Set1;1;repeat;320;319;14;0;319;319;319;;;;;;;;;;;;;;;;;;;;;;;1531.861467;1533.076833;1533.076833;1533.076833;1533.076833;1533.076833;1533.076833;1533.076833;1533.076833;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.28.461.wav;1536.098032;1536.598107;None;1536.098032;1536.098032;1536.098032;1536.098032;1536.098032;1536.098032;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_381.png;fresa;type;darkblue;switch;1;T;1;4;1;1;Stim2_Set1;0;None;321;320;15;0;320;320;320;;;;;;;;;;;;;;;;;;;;;;;1536.598107;1537.73715;1537.73715;1537.73715;1537.73715;1537.73715;1537.73715;1537.73715;1537.73715;['g', 'backspace', 'f', 'r', 'e', 's', 'a'];0;[0.6443782998248935, 0.9792629999574274, 1.0959397000260651, 1.269350899849087, 1.7617470000404865, 1.981847899965942, 2.083505399990827];fresa;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.33.121.wav;1540.7584;1541.258461;None;1540.7584;1540.7584;1540.7584;1540.7584;1540.7584;1540.7584;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_48.png;bombero;type;darkblue;filler;1;F;1;4;1;1;Stim7_Set4;0;None;322;321;16;0;321;321;321;;;;;;;;;;;;;;;;;;;;;;;1541.258461;1542.460056;1542.460056;1542.460056;1542.460056;1542.460056;1542.460056;1542.460056;1542.460056;['v', 'backspace', 'b', 'o', 'm', 'b', 'e', 'r', 'o'];0;[0.8262416999787092, 1.0856779001187533, 1.242506599985063, 1.362759100040421, 1.540175500093028, 1.6434761001728475, 1.6703882000874728, 1.7683051000349224, 1.796177300158888];bombero;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.37.846.wav;1545.488254;;None;1545.488254;1545.488254;1545.488254;1545.488254;1545.488254;1545.488254;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_687.png;camisa;speak;gold;filler;2;F;1;4;1;1;Stim5_Set4;0;None;323;322;17;0;322;322;322;;;;;;;;;;;;;;;;;;;;;;;1545.988249;1547.099558;1547.099558;1547.099558;1547.099558;1547.099558;1547.099558;1547.099558;1547.099558;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.42.485.wav;1550.120772;1550.620762;None;1550.120772;1550.120772;1550.120772;1550.120772;1550.120772;1550.120772;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_128.png;muñeca;type;darkblue;nontarget;1;NT;1;4;1;1;Stim4_Set1;0;None;324;323;18;0;323;323;323;;;;;;;;;;;;;;;;;;;;;;;1550.620762;1551.794624;1551.794624;1551.794624;1551.794624;1551.794624;1551.794624;1551.794624;1551.794624;['m', 'u', 'ñ', 'e', 'c', 'a'];0;[0.7363921999931335, 1.0164971000049263, 1.230352200102061, 1.3312067000661045, 1.450078699970618, 1.5402383001055568];muñeca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.47.180.wav;1554.822817;;None;1554.822817;1554.822817;1554.822817;1554.822817;1554.822817;1554.822817;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_128.png;muñeca;type;darkblue;repeat;1;T;1;4;1;1;Stim4_Set1;0;None;325;324;19;0;324;324;324;;;;;;;;;;;;;;;;;;;;;;;1555.322806;1556.343767;1556.343767;1556.343767;1556.343767;1556.343767;1556.343767;1556.343767;1556.343767;['m', 'u', 'ñ', 'e', 'c', 'a'];0;[0.7131513999775052, 1.4817804999183863, 1.7019636000040919, 1.7887015000451356, 1.8983436999842525, 1.9811478999909014];muñeca;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.51.729.wav;1559.364978;1559.86503;None;1559.364978;1559.364978;1559.364978;1559.364978;1559.364978;1559.364978;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_719.png;baño;speak;gold;filler;2;F;1;4;1;1;Stim2_Set4;1;switch;326;325;20;0;325;325;325;;;;;;;;;;;;;;;;;;;;;;;1559.86503;1561.011023;1561.011023;1561.011023;1561.011023;1561.011023;1561.011023;1561.011023;1561.011023;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h10.56.396.wav;1564.03225;1564.532361;None;1564.03225;1564.03225;1564.03225;1564.03225;1564.03225;1564.03225;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_178.png;puente;type;darkblue;nontarget;1;NT;1;4;1;1;Stim1_Set1;1;switch;327;326;21;0;326;326;326;;;;;;;;;;;;;;;;;;;;;;;1564.532361;1565.657583;1565.657583;1565.657583;1565.657583;1565.657583;1565.657583;1565.657583;1565.657583;['p', 'u', 'e', 'n', 't', 'e'];0;[0.776239100145176, 0.9653094001114368, 1.0840312000364065, 1.2046592000406235, 1.2863400999922305, 1.37310880003497];puente;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h11.01.042.wav;1568.678729;1569.178787;None;1568.678729;1568.678729;1568.678729;1568.678729;1568.678729;1568.678729;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_178.png;puente;type;darkblue;repeat;1;T;1;4;1;1;Stim1_Set1;0;None;328;327;22;0;327;327;327;;;;;;;;;;;;;;;;;;;;;;;1569.178787;1570.296995;1570.296995;1570.296995;1570.296995;1570.296995;1570.296995;1570.296995;1570.296995;['p', 'u', 'e', 't', 'n', 'e', 'backspace', 'backspace', 'backspace', 'n', 't', 'e'];0;[0.6090412000194192, 0.7764709999319166, 0.8940812000073493, 1.036597999976948, 1.0536074999254197, 1.1890599001199007, 1.4958331000525504, 1.6344127000775188, 1.7440466000698507, 2.184538200031966, 2.256307600066066, 2.310141999972984];puente;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h11.05.682.wav;1573.325167;;None;1573.325167;1573.325167;1573.325167;1573.325167;1573.325167;1573.325167;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_16.png;cazador;type;darkblue;nontarget;1;NT;1;4;1;1;Stim6_Set1;1;repeat;329;328;23;0;328;328;328;;;;;;;;;;;;;;;;;;;;;;;1573.825245;1574.908764;1574.908764;1574.908764;1574.908764;1574.908764;1574.908764;1574.908764;1574.908764;['c', 'a', 'z', 'a', 'd', 'p', 'r', 'backspace', 'backspace', 'o', 'r'];0;[0.6139361001551151, 0.6906859001610428, 0.9381065999623388, 1.142463200027123, 1.1893043001182377, 1.3506300000008196, 1.48216040013358, 1.7674410999752581, 1.891095600090921, 2.0454880001489073, 2.11924140015617];cazador;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h11.10.294.wav;1577.93687;1578.436926;None;1577.93687;1577.93687;1577.93687;1577.93687;1577.93687;1577.93687;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;switch;2;T;1;4;1;1;Stim6_Set1;0;None;330;329;24;0;329;329;329;;;;;;;;;;;;;;;;;;;;;;;1578.436926;1579.506533;1579.506533;1579.506533;1579.506533;1579.506533;1579.506533;1579.506533;1579.506533;None;0;;;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h11.14.892.wav;1582.534723;;None;1582.534723;1582.534723;1582.534723;1582.534723;1582.534723;1582.534723;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
REPSWITCH1/PICTURE_19.png;pavo;type;darkblue;filler;1;F;2;4;1;1;Stim5_Set1;0;None;331;330;25;0;330;330;330;;;;;;;;;;;;;;;;;;;;;;;1583.03477;1584.041875;1584.041875;1584.041875;1584.041875;1584.041875;1584.041875;1584.041875;1584.041875;['p', 'a', 'v', 'o'];0;[0.6208676998503506, 0.7387528999242932, 0.8254560998175293, 0.9314842999447137];pavo;C:\2023\REPSWITCH21092023\REPSWITCH_excgange\REPSWITCH_excgange\data/090101_REPSWITCH1_version1_list1_2023-11-22_13h45.01.739_micRespv1l1_recorded\recording_micRespv1l1_2023-11-22_14h11.19.426.wav;1587.063059;1587.56315;None;1587.063059;1587.063059;1587.063059;1587.063059;1587.063059;1587.063059;;;;;;90101;1;2023-11-22_13h45.01.739;REPSWITCH1_version1_list1;2022.2.4;143.9942862
