order;psychopy_order;image;correctAns;respModal;keyResp_keys;key1;key2;key3;key4;key5;key6;key7;key8;key9;key10;key11;key12;key13;key14;key15;correct;incorrect_correct;subjResponse;frameColor;repSwitch;sequence;target;set;stimulus;keyResp.started;micResp.started;micResp.clip;keyResp.stopped;participant;session;date;expName;psychopyVersion;str_sub(keyResp_rt, start = 1, end = -1)
300;299;REPSWITCH1/PICTURE_135.png;traje;type;['t', 'r', 'a', 'j', 'e'];8,4896E+14;9,93468E+15;1.2493572998791933;1.3293477995321155;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,4896E+14;;;traje;darkblue;nontarget;1;NT;1;Stim3_Set1;1,63E+16;1,25E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h54.42.669.wav;1,64E+15;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.848959599621594, 0.9934684000909328, 1.2493572998791933, 1.3293477995321155, 2.00094179995358]
303;302;REPSWITCH1/PICTURE_142.png;vaso;type;['v', 'a', 's', 'o'];9,52093E+15;1,17572E+16;1.351720199920237;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,52093E+15;;;vaso;darkblue;switch;1;T;1;Stim2_Set1;1,65E+16;1,24E+15;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h54.56.462.wav;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9520929995924234, 1.1757245995104313, 1.351720199920237, 1.415722600184381]
305;304;REPSWITCH1/PICTURE_128.png;muñeca;type;['m', 'u', 'ñ', 'e', 'c', 'a'];1,13932E+16;1,33134E+16;2.3078824002295732;2.468070199713111;2.6436534002423286;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,13932E+16;;;muñeca;darkblue;nontarget;1;NT;1;Stim4_Set1;1,66E+16;1,39E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.05.662.wav;1,66E+15;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.1393159003928304, 1.3313370002433658, 2.3078824002295732, 2.468070199713111, 2.6436534002423286, 2.820013400167227]
306;305;REPSWITCH1/PICTURE_128.png;muñeca;type;['m', 'u', 'ñ', 'e', 'c', 'a'];1,141E+16;1,31698E+16;2.116944800131023;2.324971799738705;2.5170090002939105;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,141E+16;;;muñeca;darkblue;repeat;1;T;1;Stim4_Set1;1,66E+16;1,39E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.10.241.wav;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.1409978996962309, 1.3169815000146627, 2.116944800131023, 2.324971799738705, 2.5170090002939105, 2.6929684998467565]
307;306;REPSWITCH1/PICTURE_728.png;pulpo;type;['p', 'u', 'l', 'p', 'o'];1,13329E+16;1,37309E+16;1.5970957996323705;1.804467199370265;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,13329E+16;;;pulpo;darkblue;filler;1;F;1;Stim8_Set4;1,66E+16;1,3E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.14.825.wav;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.1332948990166187, 1.3730917992070317, 1.5970957996323705, 1.804467199370265, 1.96448789909482]
309;308;REPSWITCH1/PICTURE_178.png;puente;type;['p', 'u', 'e', 'n', 't', 'e'];9,7583E+15;1,1992E+16;1.3432092992588878;1.4401898989453912;1.5352000994607806;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,7583E+15;;;puente;darkblue;nontarget;1;NT;1;Stim1_Set1;1,67E+15;1,37E+15;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.24.018.wav;1,68E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9758302988484502, 1.1991986986249685, 1.3432092992588878, 1.4401898989453912, 1.5352000994607806, 1.7111909994855523]
310;309;REPSWITCH1/PICTURE_178.png;puente;type;['p', 'u', 'n', 'e', 't', 'e', 'backspace', 'backspace', 'backspace', 'backspace', 'e', 'n', 't'];9,5627E+15;1,14832E+16;1.2763187997043133;1.3243148997426033;1.5015335995703936;1.6759875994175673;2.140464900061488;2.2837576996535063;2.427607700228691;2.539726000279188;2.6517399000003934;2.811706299893558;NA;NA;9,5627E+15;;;puent;darkblue;repeat;1;T;1;Stim1_Set1;1,68E+16;1,34E+15;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.28.674.wav;1,68E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9562700996175408, 1.1483186995610595, 1.2763187997043133, 1.3243148997426033, 1.5015335995703936, 1.6759875994175673, 2.140464900061488, 2.2837576996535063, 2.427607700228691, 2.539726000279188, 2.6517399000003934, 2.811706299893558, 2.859705800190568]
311;310;REPSWITCH1/PICTURE_16.png;cazador;type;['c', 'a', 'z', 'a', 'o', 'backspace', 'd'];1,02259E+13;1,19896E+16;1.9030758989974856;2.04706889949739;2.3350870991125703;2.751285999082029;NA;NA;NA;NA;NA;NA;NA;NA;1,02259E+13;;;cazad;darkblue;nontarget;1;NT;1;Stim6_Set1;1,68E+16;1,56E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.33.234.wav;1,69E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.0225879997015, 1.1989578995853662, 1.9030758989974856, 2.04706889949739, 2.3350870991125703, 2.751285999082029, 2.847014899365604]
313;312;REPSWITCH1/PICTURE_199.png;falda;type;['f', 'a', 'l', 'd', 'a'];1,01743E+16;1,30567E+15;1.4176373993977904;1.5296552991494536;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,01743E+16;;;falda;darkblue;nontarget;1;NT;2;Stim8_Set2;1,69E+16;1,38E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.42.470.wav;1,69E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.0174274994060397, 1.305673399940133, 1.4176373993977904, 1.5296552991494536, 1.6896305000409484]
314;313;REPSWITCH1/PICTURE_199.png;falda;type;['f', 'a', 'l', 'd', 'a'];1,29556E+16;1,47153E+15;1.5510794995352626;1.6632329989224672;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,29556E+16;;;falda;darkblue;repeat;1;T;2;Stim8_Set2;1,7E+15;1,45E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.47.090.wav;1,7E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.2955624992027879, 1.471531598828733, 1.5510794995352626, 1.6632329989224672, 1.8072988986968994]
316;315;REPSWITCH1/PICTURE_517.png;cuerda;type;['c', 'u', 'e', 'r', 'd', 'a'];8,46121E+15;9,42196E+14;1.0542051997035742;1.1821906995028257;1.3421889999881387;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,46121E+15;;;cuerda;darkblue;nontarget;1;NT;2;Stim4_Set2;1,71E+16;1,49E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.56.393.wav;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.8461210997775197, 0.942195599898696, 1.0542051997035742, 1.1821906995028257, 1.3421889999881387, 1.502190599218011]
317;316;REPSWITCH1/PICTURE_517.png;cuerda;type;['c', 'u', 'e', 'r', 'd', 'a'];7,21153E+14;8,33711E+15;0.9298255993053317;1.0738645996898413;1.233241899870336;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,21153E+14;;;cuerda;darkblue;repeat;1;T;2;Stim4_Set2;1,71E+16;1,44E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.00.959.wav;1,71E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.721153499558568, 0.8337113000452518, 0.9298255993053317, 1.0738645996898413, 1.233241899870336, 1.4257030999287963]
319;318;REPSWITCH1/PICTURE_552.png;manzana;type;['m', 'a', 'n', 'z', 'a', 'z', 'backspace'];9,17071E+15;1,01324E+16;1.173157999292016;1.8453053990378976;2.005299098789692;2.181293899193406;NA;NA;NA;NA;NA;NA;NA;NA;9,17071E+15;;;manza;darkblue;nontarget;1;NT;2;Stim6_Set2;1,72E+15;1,5E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.10.203.wav;1,72E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9170705992728472, 1.0132366986945271, 1.173157999292016, 1.8453053990378976, 2.005299098789692, 2.181293899193406, 2.9493007995188236]
322;321;REPSWITCH1/PICTURE_152.png;caracol;type;['c', 'a', 'r', 'a', 'c', 'o', 'l'];9,67148E+15;1,15918E+16;1.383182699792087;1.5432934993878007;1.7194291995838284;1.831415199674666;NA;NA;NA;NA;NA;NA;NA;NA;9,67148E+15;;;caracol;darkblue;switch;1;T;2;Stim2_Set2;1,73E+16;1,52E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.24.166.wav;1,74E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9671478997915983, 1.1591821992769837, 1.383182699792087, 1.5432934993878007, 1.7194291995838284, 1.831415199674666, 2.0554798990488052]
323;322;REPSWITCH1/PICTURE_142.png;vaso;type;['v', 'a', 's', 'o'];9,92345E+15;1,21562E+15;1.3602054994553328;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,92345E+15;;;vaso;darkblue;filler;1;F;2;Stim7_Set1;1,74E+16;1,35E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.28.817.wav;1,74E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9923454001545906, 1.215620200149715, 1.3602054994553328, 1.4242083998396993]
325;324;REPSWITCH1/PICTURE_142.png;vaso;type;['v', 'a', 's', 'o'];7,82469E+15;1,02207E+16;1.1820670999586582;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,82469E+15;;;vaso;darkblue;filler;1;F;2;Stim2_Set1;1,75E+15;1,22E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.38.178.wav;1,75E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.7824689000844955, 1.0220703994855285, 1.1820670999586582, 1.2620644997805357]
326;325;REPSWITCH1/PICTURE_446.png;cerdo;type;['c', 'e', 'r', 'd', 'o'];9,30065E+15;1,10578E+16;1.2497523995116353;1.3937732996419072;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,30065E+15;;;cerdo;darkblue;nontarget;1;NT;2;Stim7_Set2;1,75E+16;1,5E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.42.725.wav;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9300654996186495, 1.1057796999812126, 1.2497523995116353, 1.3937732996419072, 1.4737734999507666]
330;329;REPSWITCH1/PICTURE_128.png;muñeca;type;['m', 'u', 'ñ', 'e', 'c', 'a'];1,0969E+16;1,2889E+15;1.9769378993660212;2.1049008993431926;2.2968264995142817;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,0969E+16;;;muñeca;darkblue;filler;1;F;2;Stim4_Set1;1,77E+16;1,44E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.01.063.wav;1,77E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.0968978991732001, 1.288896999321878, 1.9769378993660212, 2.1049008993431926, 2.2968264995142817, 2.4569813990965486]
333;332;REPSWITCH1/PICTURE_178.png;puente;type;['p', 'u', 'n', 'e', 't', 'backspace', 'backspace', 'e'];1,43477E+16;1,65915E+15;1.8189795995131135;1.8508990993723273;2.0109081994742155;2.3952024998143315;2.539228499867022;NA;NA;NA;NA;NA;NA;NA;1,43477E+16;;;pune;darkblue;filler;1;F;2;Stim1_Set1;1,78E+16;1,36E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.15.076.wav;1,79E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.4347737990319729, 1.659153899177909, 1.8189795995131135, 1.8508990993723273, 2.0109081994742155, 2.3952024998143315, 2.539228499867022, 2.7471195990219712]
336;335;REPSWITCH1/PICTURE_175.png;pintor;type;['p', 'i', 'n', 't', 'o', 'r'];1,2134E+15;1,42167E+16;1.5496647991240025;1.6950827995315194;1.7751211989670992;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,2134E+15;;;pintor;darkblue;switch;1;T;2;Stim1_Set2;1,8E+16;1,42E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.28.897.wav;1,8E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.213395698927343, 1.4216665998101234, 1.5496647991240025, 1.6950827995315194, 1.7751211989670992, 1.982116099447012]
337;336;REPSWITCH1/PICTURE_35.png;oreja;type;['o', 'r', 'e', 'j', 'a'];7,43527E+15;9,03536E+15;1.047533999197185;1.2235173992812634;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,43527E+15;;;oreja;darkblue;nontarget;1;NT;3;Stim5_Set3;1,8E+16;1,36E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.33.449.wav;1,81E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.7435271991416812, 0.9035360990092158, 1.047533999197185, 1.2235173992812634, 1.335518199019134]
340;339;REPSWITCH1/PICTURE_576.png;guante;type;['g', 'u', 'a', 'n', 't', 'e'];9,74638E+15;1,08663E+16;1.2626240998506546;1.358683300204575;1.5346948001533747;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,74638E+15;;;guante;darkblue;switch;1;T;3;Stim1_Set3;1,82E+16;1,31E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.47.288.wav;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9746375996619463, 1.0866328002884984, 1.2626240998506546, 1.358683300204575, 1.5346948001533747, 1.6946435999125242]
342;341;REPSWITCH1/PICTURE_517.png;cuerda;type;['c', 'u', 'e', 'r', 'd', 'a'];1,14323E+15;1,2388E+16;1.335397900082171;1.4953894997015595;1.6554546998813748;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,14323E+15;;;cuerda;darkblue;filler;1;F;3;Stim4_Set2;1,83E+16;1,42E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.56.614.wav;1,83E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.143232800066471, 1.2388009997084737, 1.335397900082171, 1.4953894997015595, 1.6554546998813748, 1.830931100063026]
343;342;REPSWITCH1/PICTURE_271.png;conejo;type;['c', 'o', 'n', 'e', 'j', 'o'];8,61411E+15;9,57403E+15;1.1494018994271755;1.2294049989432096;1.3738634996116161;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,61411E+15;;;conejo;darkblue;nontarget;1;NT;3;Stim7_Set3;1,83E+16;1,75E+15;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h58.01.300.wav;1,83E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.8614113992080092, 0.9574034996330738, 1.1494018994271755, 1.2294049989432096, 1.3738634996116161, 1.5012609995901585]
345;344;REPSWITCH1/PICTURE_552.png;manzana;type;['m', 'n', 'backspace', 'm', 'a', 'n', 'z'];9,77103E+15;9,78086E+15;1.8899216996505857;2.1448854990303516;2.2725831996649504;2.3856042996048927;NA;NA;NA;NA;NA;NA;NA;NA;9,77103E+15;;;manz;darkblue;filler;1;F;3;Stim6_Set2;1,84E+15;1,49E+15;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h58.10.544.wav;1,84E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9771032994613051, 0.9780859993770719, 1.8899216996505857, 2.1448854990303516, 2.2725831996649504, 2.3856042996048927, 2.608818699605763]
348;347;REPSWITCH1/PICTURE_152.png;caracol;type;['c', 'backspace', 'a'];1,58801E+15;2,53194E+15;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,58801E+15;;;a;darkblue;filler;1;F;3;Stim2_Set2;1,85E+15;1,48E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h58.24.525.wav;1,86E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.588009899482131, 2.531944098882377, 2.691936799325049]
349;348;REPSWITCH1/PICTURE_446.png;cerdo;type;['c', 'e', 'r', 'd', 'o'];1,06999E+16;1,26224E+16;1.3902503000572324;1.5500496001914144;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,06999E+16;;;cerdo;darkblue;filler;1;F;3;Stim7_Set2;1,86E+16;1,41E+15;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h58.29.056.wav;1,86E+15;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.0699888998642564, 1.2622435996308923, 1.3902503000572324, 1.5500496001914144, 1.614108200185001]
353;352;REPSWITCH1/PICTURE_320.png;iglesia;type;['i', 'g', 'l', 'e', 's', 'i', 'a'];1,3417E+16;1,46991E+16;1.597778799943626;1.6928812991827726;1.9013432990759611;1.9658306995406747;NA;NA;NA;NA;NA;NA;NA;NA;1,3417E+16;;;iglesia;darkblue;switch;1;T;3;Stim8_Set3;1,88E+16;1,51E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h58.47.763.wav;1,88E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.3417048994451761, 1.4699086993932724, 1.597778799943626, 1.6928812991827726, 1.9013432990759611, 1.9658306995406747, 2.0613564997911453]
356;355;REPSWITCH1/PICTURE_464.png;goma;type;['g', 'o', 'm', 'a'];1,34745E+15;1,41147E+16;1.5393452001735568;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,34745E+15;;;goma;darkblue;nontarget;1;NT;3;Stim6_Set3;1,89E+16;1,24E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h59.01.651.wav;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.347452299669385, 1.4114651000127196, 1.5393452001735568, 1.6682412000373006]
357;356;REPSWITCH1/PICTURE_464.png;goma;type;['g', 'o', 'm', 'a'];9,00493E+15;1,01308E+16;1.0770673993974924;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,00493E+15;;;goma;darkblue;repeat;1;T;3;Stim6_Set3;1,9E+16;1,19E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h59.06.300.wav;1,9E+15;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9004931999370456, 1.0130787994712591, 1.0770673993974924, 1.6847688993439078]
359;358;REPSWITCH1/PICTURE_235.png;aguja;type;['a', 'g', 'u', 'j', 'a'];1,19639E+16;1,45383E+14;1.5802708994597197;1.789461499080062;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,19639E+16;;;aguja;darkblue;nontarget;1;NT;3;Stim4_Set3;1,91E+16;1,29E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h59.15.561.wav;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.1963884998112917, 1.45383479911834, 1.5802708994597197, 1.789461499080062, 1.9175027990713716]
360;359;REPSWITCH1/PICTURE_235.png;aguja;type;['a', 'g', 'u', 'j', 'a'];7,24273E+15;1,01227E+16;1.1882643001154065;1.3162430003285408;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,24273E+15;;;aguja;darkblue;repeat;1;T;3;Stim4_Set3;1,91E+16;1,25E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h59.20.204.wav;1,91E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.7242727996781468, 1.0122680002823472, 1.1882643001154065, 1.3162430003285408, 1.4612365998327732]
363;362;REPSWITCH1/PICTURE_338.png;regalo;type;['r', 'e', 'g', 'a', 'l', 'o'];1,31409E+16;1,44195E+16;1.6172260995954275;1.826164599508047;1.9371703993529081;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,31409E+16;;;regalo;darkblue;nontarget;1;NT;4;Stim6_Set4;1,92E+16;1,5E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h59.34.095.wav;1,93E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.3140861000865698, 1.4419490993022919, 1.6172260995954275, 1.826164599508047, 1.9371703993529081, 2.0812865998595953]
364;363;REPSWITCH1/PICTURE_338.png;regalo;type;['r', 'e', 'g', 'a', 'l', 'o'];7,98691E+15;9,58692E+15;1.102697399444878;1.2946899002417922;1.4067505998536944;NA;NA;NA;NA;NA;NA;NA;NA;NA;7,98691E+15;;;regalo;darkblue;repeat;1;T;4;Stim6_Set4;1,93E+15;1,4E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h59.38.648.wav;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.7986910995095968, 0.9586921995505691, 1.102697399444878, 1.2946899002417922, 1.4067505998536944, 1.5027960995212197]
365;364;REPSWITCH1/PICTURE_8.png;pierna;type;['p', 'i', 'e', 'r', 'n', 'a'];9,91159E+15;1,21563E+16;2.0309823993593454;2.175010900013149;2.30305889993906;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,91159E+15;;;pierna;darkblue;nontarget;1;NT;4;Stim3_Set4;1,93E+16;1,2E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h59.43.297.wav;1,94E+15;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9911591997370124, 1.2156288996338844, 2.0309823993593454, 2.175010900013149, 2.30305889993906, 2.4310078993439674]
367;366;REPSWITCH1/PICTURE_271.png;conejo;type;['c', 'o', 'n', 'e', 'j', 'o'];9,77784E+15;1,12177E+16;1.6186434989795089;1.714503599330783;2.594167198985815;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,77784E+15;;;conejo;darkblue;filler;1;F;4;Stim7_Set3;1,94E+16;1,63E+15;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h59.52.590.wav;1,95E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.9777844995260239, 1.1217700988054276, 1.6186434989795089, 1.714503599330783, 2.594167198985815, 2.786157598719001]
371;370;REPSWITCH1/PICTURE_319.png;vaca;type;['v', 'a', 'c', 'a'];8,09538E+15;1,03349E+16;1.2255440996959805;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8,09538E+15;;;vaca;darkblue;switch;1;T;4;Stim1_Set4;1,96E+16;1,32E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_17h00.11.277.wav;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;0.8095383998006582, 1.0334907993674278, 1.2255440996959805, 1.401567599736154]
373;372;REPSWITCH1/PICTURE_498.png;taza;type;['t', 'a', 'z', 'a'];1,57178E+16;1,68362E+14;1.8436749000102282;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,57178E+16;;;taza;darkblue;nontarget;1;NT;4;Stim4_Set4;1,97E+16;1,26E+16;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_17h00.20.461.wav;1,97E+16;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.5717843994498253, 1.68361989967525, 1.8436749000102282, 1.9710559993982315]
