image;correctAns;respModal;frameColor;repSwitch;sequence;target;set;stimulus;order;psychopy_order;trialsREPSWITCH.thisRepN;trialsREPSWITCH.thisTrialN;trialsREPSWITCH.thisN;trialsREPSWITCH.thisIndex;textWelcome.started;textBlank500.started;textboxInstrMain1.started;textboxInstrMain1_2.started;textboxInstrMain1_3.started;keyInstrMain.started;keyInstrMain.keys;keyInstrMain.rt;textboxInstrMain2.started;textboxInstrMain2_2.started;textboxInstrMain2_3.started;textboxInstrMain2_4.started;textboxInstrMain2_5.started;textboxInstrMain2_6.started;textboxInstrMain2_7.started;textboxInstrMain2_8.started;textboxInstrMain2_9.started;textboxInstrMain2_10.started;textboxInstrMain2_11.started;textboxInstrMain2_12.started;keyInstrMain2.started;keyInstrMain2.keys;keyInstrMain2.rt;textBlank500.stopped;fixationITI.started;fixationITI.stopped;polygonColour.started;polygonWhite.started;imageObject.started;polygonType.started;textInput.started;keyResp.started;micResp.started;keyResp.keys;keyResp.corr;subjResponse;micResp.clip;keyPause.keys;polygonColour.stopped;polygonWhite.stopped;imageObject.stopped;polygonType.stopped;textInput.stopped;keyResp.stopped;keyResp.rt;textboxPause.started;keyPause.started;keyPause.rt;textboxGoodbye.started;textboxGoodbye.stopped;participant;session;date;expName;psychopyVersion;frameRate;Column1
REPSWITCH1/PICTURE_48.png;bombero;speak;gold;filler;2;F;1;Stim7_Set4;304;303;0;303;303;303;;1.65E+16;;;;;;;;;;;;;;;;;;;;;;;1.65E+16;1.65E+16;1.65E+16;1.65E+16;1.65E+16;1.65E+16;1.65E+16;1.65E+16;1.40E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.01.060.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_128.png;muñeca;type;darkblue;nontarget;1;NT;1;Stim4_Set1;305;304;0;304;304;304;;1.66E+15;;;;;;;;;;;;;;;;;;;;;;1.66E+16;1.65E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.39E+16;['m', 'u', 'ñ', 'e', 'c', 'a'];0;muñeca;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.05.662.wav;None;1.66E+15;1.66E+15;1.66E+15;1.66E+15;1.66E+15;1.66E+15;[1.1393159003928304, 1.3313370002433658, 2.3078824002295732, 2.468070199713111, 2.6436534002423286, 2.820013400167227];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_128.png;muñeca;type;darkblue;repeat;1;T;1;Stim4_Set1;306;305;0;305;305;305;;1.66E+15;;;;;;;;;;;;;;;;;;;;;;;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.39E+16;['m', 'u', 'ñ', 'e', 'c', 'a'];0;muñeca;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.10.241.wav;None;;;;;;;[1.1409978996962309, 1.3169815000146627, 2.116944800131023, 2.324971799738705, 2.5170090002939105, 2.6929684998467565];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_728.png;pulpo;type;darkblue;filler;1;F;1;Stim8_Set4;307;306;0;306;306;306;;1.67E+16;;;;;;;;;;;;;;;;;;;;;;;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.66E+16;1.30E+16;['p', 'u', 'l', 'p', 'o'];0;pulpo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.14.825.wav;None;;;;;;;[1.1332948990166187, 1.3730917992070317, 1.5970957996323705, 1.804467199370265, 1.96448789909482];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_719.png;baño;speak;gold;filler;2;F;1;Stim2_Set4;308;307;0;307;307;307;;1.67E+16;;;;;;;;;;;;;;;;;;;;;;;1.67E+15;1.67E+15;1.67E+15;1.67E+15;1.67E+15;1.67E+15;1.67E+15;1.67E+15;1.66E+14;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.19.432.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_178.png;puente;type;darkblue;nontarget;1;NT;1;Stim1_Set1;309;308;0;308;308;308;;1.68E+16;;;;;;;;;;;;;;;;;;;;;;1.68E+16;1.67E+14;1.67E+15;1.67E+15;1.67E+15;1.67E+15;1.67E+15;1.67E+15;1.67E+15;1.37E+15;['p', 'u', 'e', 'n', 't', 'e'];0;puente;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.24.018.wav;None;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;[0.9758302988484502, 1.1991986986249685, 1.3432092992588878, 1.4401898989453912, 1.5352000994607806, 1.7111909994855523];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_178.png;puente;type;darkblue;repeat;1;T;1;Stim1_Set1;310;309;0;309;309;309;;1.68E+16;;;;;;;;;;;;;;;;;;;;;;;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.34E+15;['p', 'u', 'n', 'e', 't', 'e', 'backspace', 'backspace', 'backspace', 'backspace', 'e', 'n', 't'];0;puent;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.28.674.wav;None;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;[0.9562700996175408, 1.1483186995610595, 1.2763187997043133, 1.3243148997426033, 1.5015335995703936, 1.6759875994175673, 2.140464900061488, 2.2837576996535063, 2.427607700228691, 2.539726000279188, 2.6517399000003934, 2.811706299893558, 2.859705800190568];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_16.png;cazador;type;darkblue;nontarget;1;NT;1;Stim6_Set1;311;310;0;310;310;310;;1.69E+16;;;;;;;;;;;;;;;;;;;;;;1.69E+15;1.68E+15;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.68E+16;1.56E+16;['c', 'a', 'z', 'a', 'o', 'backspace', 'd'];0;cazad;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.33.234.wav;None;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.69E+16;[1.0225879997015, 1.1989578995853662, 1.9030758989974856, 2.04706889949739, 2.3350870991125703, 2.751285999082029, 2.847014899365604];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;switch;2;T;1;Stim6_Set1;312;311;0;311;311;311;;1.69E+16;;;;;;;;;;;;;;;;;;;;;;;1.69E+15;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.50E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.37.857.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_199.png;falda;type;darkblue;nontarget;1;NT;2;Stim8_Set2;313;312;0;312;312;312;;1.69E+16;;;;;;;;;;;;;;;;;;;;;;1.70E+16;1.69E+15;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.38E+16;['f', 'a', 'l', 'd', 'a'];0;falda;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.42.470.wav;None;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.69E+16;1.69E+16;[1.0174274994060397, 1.305673399940133, 1.4176373993977904, 1.5296552991494536, 1.6896305000409484];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_199.png;falda;type;darkblue;repeat;1;T;2;Stim8_Set2;314;313;0;313;313;313;;1.70E+16;;;;;;;;;;;;;;;;;;;;;;1.70E+16;1.70E+16;1.70E+15;1.70E+15;1.70E+15;1.70E+15;1.70E+15;1.70E+15;1.70E+15;1.45E+16;['f', 'a', 'l', 'd', 'a'];0;falda;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.47.090.wav;None;1.70E+16;1.70E+16;1.70E+16;1.70E+16;1.70E+16;1.70E+16;[1.2955624992027879, 1.471531598828733, 1.5510794995352626, 1.6632329989224672, 1.8072988986968994];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_19.png;pavo;speak;gold;filler;2;F;2;Stim5_Set1;315;314;0;314;314;314;;1.70E+15;;;;;;;;;;;;;;;;;;;;;;1.70E+16;1.70E+16;1.70E+15;1.70E+15;1.70E+15;1.70E+15;1.70E+15;1.70E+15;1.70E+15;1.79E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.51.729.wav;None;1.70E+15;1.70E+15;1.70E+15;1.70E+15;1.70E+15;1.70E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_517.png;cuerda;type;darkblue;nontarget;1;NT;2;Stim4_Set2;316;315;0;315;315;315;;1.71E+16;;;;;;;;;;;;;;;;;;;;;;;1.70E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.49E+16;['c', 'u', 'e', 'r', 'd', 'a'];0;cuerda;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h55.56.393.wav;None;;;;;;;[0.8461210997775197, 0.942195599898696, 1.0542051997035742, 1.1821906995028257, 1.3421889999881387, 1.502190599218011];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_517.png;cuerda;type;darkblue;repeat;1;T;2;Stim4_Set2;317;316;0;316;316;316;;1.71E+16;;;;;;;;;;;;;;;;;;;;;;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.44E+16;['c', 'u', 'e', 'r', 'd', 'a'];0;cuerda;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.00.959.wav;None;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;[0.721153499558568, 0.8337113000452518, 0.9298255993053317, 1.0738645996898413, 1.233241899870336, 1.4257030999287963];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_169.png;espalda;speak;gold;filler;2;F;2;Stim8_Set1;318;317;0;317;317;317;;1.72E+16;;;;;;;;;;;;;;;;;;;;;;;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.71E+16;1.25E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.05.532.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_552.png;manzana;type;darkblue;nontarget;1;NT;2;Stim6_Set2;319;318;0;318;318;318;;1.72E+16;;;;;;;;;;;;;;;;;;;;;;1.72E+16;1.72E+16;1.72E+15;1.72E+15;1.72E+15;1.72E+15;1.72E+15;1.72E+15;1.72E+15;1.50E+16;['m', 'a', 'n', 'z', 'a', 'z', 'backspace'];0;manza;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.10.203.wav;None;1.72E+16;1.72E+16;1.72E+16;1.72E+16;1.72E+16;1.72E+16;[0.9170705992728472, 1.0132366986945271, 1.173157999292016, 1.8453053990378976, 2.005299098789692, 2.181293899193406, 2.9493007995188236];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_552.png;manzana;speak;gold;switch;1;T;2;Stim6_Set2;320;319;0;319;319;319;;1.73E+16;;;;;;;;;;;;;;;;;;;;;;1.73E+16;1.72E+16;1.72E+15;1.72E+15;1.72E+15;1.72E+15;1.72E+15;1.72E+15;1.72E+15;1.50E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.14.836.wav;None;1.73E+16;1.73E+16;1.73E+16;1.73E+16;1.73E+16;1.73E+16;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_152.png;caracol;speak;gold;nontarget;2;NT;2;Stim2_Set2;321;320;0;320;320;320;;1.73E+16;;;;;;;;;;;;;;;;;;;;;;1.73E+16;1.73E+16;1.73E+15;1.73E+15;1.73E+15;1.73E+15;1.73E+15;1.73E+15;1.73E+15;1.47E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.19.566.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_152.png;caracol;type;darkblue;switch;1;T;2;Stim2_Set2;322;321;0;321;321;321;;1.74E+16;;;;;;;;;;;;;;;;;;;;;;;1.73E+16;1.73E+16;1.73E+16;1.73E+16;1.73E+16;1.73E+16;1.73E+16;1.73E+16;1.52E+16;['c', 'a', 'r', 'a', 'c', 'o', 'l'];0;caracol;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.24.166.wav;None;1.74E+16;1.74E+16;1.74E+16;1.74E+16;1.74E+16;1.74E+16;[0.9671478997915983, 1.1591821992769837, 1.383182699792087, 1.5432934993878007, 1.7194291995838284, 1.831415199674666, 2.0554798990488052];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;filler;1;F;2;Stim7_Set1;323;322;0;322;322;322;;1.74E+16;;;;;;;;;;;;;;;;;;;;;;1.74E+16;1.74E+16;1.74E+16;1.74E+16;1.74E+16;1.74E+16;1.74E+16;1.74E+16;1.74E+16;1.35E+16;['v', 'a', 's', 'o'];0;vaso;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.28.817.wav;None;1.74E+16;1.74E+16;1.74E+16;1.74E+16;1.74E+16;1.74E+16;[0.9923454001545906, 1.215620200149715, 1.3602054994553328, 1.4242083998396993];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_135.png;traje;speak;gold;filler;2;F;2;Stim3_Set1;324;323;0;323;323;323;;1.75E+16;;;;;;;;;;;;;;;;;;;;;;;1.74E+16;1.74E+15;1.74E+15;1.74E+15;1.74E+15;1.74E+15;1.74E+15;1.74E+15;1.29E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.33.501.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_142.png;vaso;type;darkblue;filler;1;F;2;Stim2_Set1;325;324;0;324;324;324;;1.75E+16;;;;;;;;;;;;;;;;;;;;;;1.75E+16;1.75E+15;1.75E+15;1.75E+15;1.75E+15;1.75E+15;1.75E+15;1.75E+15;1.75E+15;1.22E+16;['v', 'a', 's', 'o'];0;vaso;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.38.178.wav;None;1.75E+16;1.75E+16;1.75E+16;1.75E+16;1.75E+16;1.75E+16;[0.7824689000844955, 1.0220703994855285, 1.1820670999586582, 1.2620644997805357];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_446.png;cerdo;type;darkblue;nontarget;1;NT;2;Stim7_Set2;326;325;0;325;325;325;;1.76E+16;;;;;;;;;;;;;;;;;;;;;;;1.75E+16;1.75E+16;1.75E+16;1.75E+16;1.75E+16;1.75E+16;1.75E+16;1.75E+16;1.50E+16;['c', 'e', 'r', 'd', 'o'];0;cerdo;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.42.725.wav;None;;;;;;;[0.9300654996186495, 1.1057796999812126, 1.2497523995116353, 1.3937732996419072, 1.4737734999507666];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_446.png;cerdo;speak;gold;switch;2;T;2;Stim7_Set2;327;326;0;326;326;326;;1.76E+16;;;;;;;;;;;;;;;;;;;;;;1.76E+16;1.76E+14;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.40E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.47.319.wav;None;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.76E+16;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_264.png;mano;speak;gold;nontarget;2;NT;2;Stim3_Set2;328;327;0;327;327;327;;1.76E+16;;;;;;;;;;;;;;;;;;;;;;;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.76E+16;1.42E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.51.920.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_264.png;mano;speak;gold;repeat;2;T;2;Stim3_Set2;329;328;0;328;328;328;;1.77E+16;;;;;;;;;;;;;;;;;;;;;;;1.76E+15;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.39E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h56.56.483.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_128.png;muñeca;type;darkblue;filler;1;F;2;Stim4_Set1;330;329;0;329;329;329;;1.77E+16;;;;;;;;;;;;;;;;;;;;;;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.44E+16;['m', 'u', 'ñ', 'e', 'c', 'a'];0;muñeca;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.01.063.wav;None;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.77E+16;1.77E+16;[1.0968978991732001, 1.288896999321878, 1.9769378993660212, 2.1049008993431926, 2.2968264995142817, 2.4569813990965486];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_30.png;granja;speak;gold;nontarget;2;NT;2;Stim5_Set2;331;330;0;330;330;330;;1.78E+15;;;;;;;;;;;;;;;;;;;;;;1.78E+14;1.77E+16;1.78E+16;1.78E+16;1.78E+16;1.78E+16;1.78E+16;1.78E+16;1.78E+16;1.95E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.05.828.wav;None;1.78E+15;1.78E+15;1.78E+15;1.78E+15;1.78E+15;1.78E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_30.png;granja;speak;gold;repeat;2;T;2;Stim5_Set2;332;331;0;331;331;331;;1.78E+16;;;;;;;;;;;;;;;;;;;;;;;1.78E+14;1.78E+15;1.78E+15;1.78E+15;1.78E+15;1.78E+15;1.78E+15;1.78E+15;1.97E+15;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.10.499.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_178.png;puente;type;darkblue;filler;1;F;2;Stim1_Set1;333;332;0;332;332;332;;1.79E+16;;;;;;;;;;;;;;;;;;;;;;;1.78E+16;1.78E+16;1.78E+16;1.78E+16;1.78E+16;1.78E+16;1.78E+16;1.78E+16;1.36E+16;['p', 'u', 'n', 'e', 't', 'backspace', 'backspace', 'e'];0;pune;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.15.076.wav;None;1.79E+16;1.79E+16;1.79E+16;1.79E+16;1.79E+16;1.79E+16;[1.4347737990319729, 1.659153899177909, 1.8189795995131135, 1.8508990993723273, 2.0109081994742155, 2.3952024998143315, 2.539228499867022, 2.7471195990219712];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_16.png;cazador;speak;gold;filler;2;F;2;Stim6_Set1;334;333;0;333;333;333;;1.79E+16;;;;;;;;;;;;;;;;;;;;;;;1.79E+16;1.79E+15;1.79E+15;1.79E+15;1.79E+15;1.79E+15;1.79E+15;1.79E+15;1.52E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.19.653.wav;None;;;;;;;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_175.png;pintor;speak;gold;nontarget;2;NT;2;Stim1_Set2;335;334;0;334;334;334;;1.80E+15;;;;;;;;;;;;;;;;;;;;;;1.80E+16;1.79E+16;1.79E+16;1.79E+16;1.79E+16;1.79E+16;1.79E+16;1.79E+16;1.79E+16;1.42E+16;None;0;;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.24.247.wav;None;1.80E+15;1.80E+15;1.80E+15;1.80E+15;1.80E+15;1.80E+15;;;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_175.png;pintor;type;darkblue;switch;1;T;2;Stim1_Set2;336;335;0;335;335;335;;1.80E+16;;;;;;;;;;;;;;;;;;;;;;;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.42E+16;['p', 'i', 'n', 't', 'o', 'r'];0;pintor;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.28.897.wav;None;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;[1.213395698927343, 1.4216665998101234, 1.5496647991240025, 1.6950827995315194, 1.7751211989670992, 1.982116099447012];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
REPSWITCH1/PICTURE_35.png;oreja;type;darkblue;nontarget;1;NT;3;Stim5_Set3;337;336;0;336;336;336;;1.81E+16;;;;;;;;;;;;;;;;;;;;;;1.81E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.80E+16;1.36E+16;['o', 'r', 'e', 'j', 'a'];0;oreja;C:\Users\Experimental User\Desktop\experiment\data/010100_REPSWITCH1_v2022.2.4_2023-07-17_16h27.34.455_micResp_recorded\recording_micResp_2023-07-17_16h57.33.449.wav;None;1.81E+16;1.81E+16;1.81E+16;1.81E+16;1.81E+16;1.81E+16;[0.7435271991416812, 0.9035360990092158, 1.047533999197185, 1.2235173992812634, 1.335518199019134];;;;;;10100;1;2023-07-17_16h27.34.455;REPSWITCH1_v2022.2.4;202224;1.44E+16;
