image,correctAns,respModal,frameColour,repSwitch,sequence,target,set,stimulus,trialsREPSWITCH.thisRepN,trialsREPSWITCH.thisTrialN,trialsREPSWITCH.thisN,trialsREPSWITCH.thisIndex,textWelcome.started,textWelcome.stopped,textBlank500.started,textBlank500.stopped,textInstrMain.started,keyInstrMain.started,keyInstrMain.keys,keyInstrMain.rt,fixationITI.started,fixationITI.stopped,polygonColour.started,polygonWhite.started,imageObject.started,polygonType.started,textInput.started,keyResp.started,micResp.started,micResp.stopped,keyResp.keys,keyResp.corr,subjResponse,micResp.clip,keyPause.keys,keyResp.rt,polygonColour.stopped,polygonWhite.stopped,imageObject.stopped,polygonType.stopped,textInput.stopped,keyResp.stopped,textPause.started,keyPause.started,participant,session,date,expName,psychopyVersion,frameRate,
REPSWITCH1/PICTURE_464.png,goma,speak,yellow,switch,2,T,4,Stim2_Set4,0,76,76,76,,,379.4946132999903,379.9944828999869,,,,,375.4624666000018,376.4971311999834,376.4971311999834,376.4971311999834,376.4971311999834,376.4971311999834,376.4971311999834,376.4971311999834,0.003708699980052188,2.0006391999777406,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.13.884.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_242.png,cartero,type,indigo,filler,1,F,4,Stim2_Set3,0,77,77,77,,,384.0602850999858,384.56008339999244,,,,,379.9944828999869,381.0627625999914,381.0627625999914,381.0627625999914,381.0627625999914,381.0627625999914,381.0627625999914,381.0627625999914,0.0033306000113952905,2.00049870001385,"['c', 'a', 'r', 't', 'e', 'r', 'o']",0,cartero,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.18.449.wav,None,"[1.317386099981377, 1.4732877999776974, 1.6149496999860276, 1.7814452999737114, 1.8511177999898791, 1.96014149999246, 2.05714910000097]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_48.png,bombero,type,indigo,filler,1,F,4,Stim3_Set3,0,78,78,78,,,388.6258915999788,389.12544929998694,,,,,384.56008339999244,385.62885179999284,385.62885179999284,385.62885179999284,385.62885179999284,385.62885179999284,385.62885179999284,385.62885179999284,0.007390100014163181,2.0171258999907877,"['b', 'o', 'm', 'b', 'e', 'r', 'o']",0,bombero,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.23.014.wav,None,"[1.3039127000083681, 1.4934427000116557, 1.5581973000080325, 1.8100670000130776, 1.9151865000021644, 1.981680500000948, 2.0978274999943096]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_381.png,fresa,speak,yellow,nontarget,2,NT,4,Stim3_Set4,0,79,79,79,,,393.35812550000264,393.8579772999801,,,,,389.12544929998694,390.3605757000041,390.3605757000041,390.3605757000041,390.3605757000041,390.3605757000041,390.3605757000041,390.3605757000041,0.0039988000062294304,2.000720900017768,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.27.747.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_381.png,fresa,speak,yellow,repeat,2,T,4,Stim3_Set4,0,80,80,80,,,398.00664340000367,398.50683850000496,,,,,393.8579772999801,395.0095339999825,395.0095339999825,395.0095339999825,395.0095339999825,395.0095339999825,395.0095339999825,395.0095339999825,0.002892000018619001,2.0003379000118002,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.32.396.wav,None,,398.00664340000367,398.00664340000367,398.00664340000367,398.00664340000367,398.00664340000367,398.00664340000367,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_546.png,puerta,speak,yellow,nontarget,2,NT,4,Stim4_Set4,0,81,81,81,,,402.65551169999526,403.1556968999794,,,,,398.50683850000496,399.65849529998377,399.65849529998377,399.65849529998377,399.65849529998377,399.65849529998377,399.65849529998377,399.65849529998377,0.0022536000178661197,2.000603799999226,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.37.045.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_546.png,puerta,type,indigo,switch,1,T,4,Stim4_Set4,0,82,82,82,,,407.3710660999932,407.87135339999804,,,,,403.1556968999794,404.3737971999799,404.3737971999799,404.3737971999799,404.3737971999799,404.3737971999799,404.3737971999799,404.3737971999799,0.0030060999852139503,2.000385399995139,"['p', 'u', 'e', 'r', 't', 'a']",0,puerta,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.41.760.wav,None,"[0.9320412000233773, 1.0476724000182003, 1.1073307000042405, 1.1681705000228249, 1.3740429000172298, 1.4533385000249837]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_728.png,pulpo,speak,yellow,filler,2,F,4,Stim4_Set3,0,83,83,83,,,412.15409239998553,,,,,,407.87135339999804,409.14805889999843,409.14805889999843,409.14805889999843,409.14805889999843,409.14805889999843,409.14805889999843,409.14805889999843,0.008063800021773204,2.0161283000197727,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.46.542.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_636.png,oveja,type,indigo,nontarget,1,NT,4,Stim5_Set4,0,84,84,84,,,416.78551419998985,417.2858009999909,,,,,412.6535045999917,413.7881890999852,413.7881890999852,413.7881890999852,413.7881890999852,413.7881890999852,413.7881890999852,413.7881890999852,0.0041634000081103295,2.00073080000584,"['o', 'v', 'e', 'j', 'a']",0,oveja,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.51.175.wav,None,"[1.0572600000014063, 1.1889673999976367, 1.3091578999883495, 1.417891299992334, 1.5165262999944389]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_636.png,oveja,speak,yellow,switch,2,T,4,Stim5_Set4,0,85,85,85,,,421.45100689999526,421.95115779998014,,,,,417.2858009999909,418.4538072999858,418.4538072999858,418.4538072999858,418.4538072999858,418.4538072999858,418.4538072999858,418.4538072999858,0.0031043999770190567,2.0009732999897096,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h45.55.840.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_545.png,braga,speak,yellow,nontarget,2,NT,4,Stim6_Set4,0,86,86,86,,,426.0165713999886,426.5168186999799,,,,,421.95115779998014,423.01929279998876,423.01929279998876,423.01929279998876,423.01929279998876,423.01929279998876,423.01929279998876,423.01929279998876,0.004638800019165501,2.0006002000009175,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h46.00.406.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_545.png,braga,speak,yellow,repeat,2,T,4,Stim6_Set4,0,87,87,87,,,430.6657689999847,431.1655984999961,,,,,426.5168186999799,427.6681714000006,427.6681714000006,427.6681714000006,427.6681714000006,427.6681714000006,427.6681714000006,427.6681714000006,0.005477200000314042,2.000381199992262,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h46.05.054.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_552.png,manzana,type,indigo,filler,1,F,4,Stim5_Set3,0,88,88,88,,,435.2142823000031,,,,,,431.1655984999961,432.20047419998446,432.20047419998446,432.20047419998446,432.20047419998446,432.20047419998446,432.20047419998446,432.20047419998446,0.004719799995655194,2.000509699981194,"['m', 'a', 'n', 'z', 'a', 'n', 'a']",0,manzana,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h46.09.603.wav,None,"[1.6088282999990042, 1.712045299995225, 1.8378995999810286, 2.041835199983325, 2.258631799981231, 2.3905282999912743, 2.5391229999950156]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_576.png,guante,speak,yellow,filler,2,F,4,Stim6_Set3,0,89,89,89,,,439.8476215999981,,,,,,435.71428059999016,436.849195399991,436.849195399991,436.849195399991,436.849195399991,436.849195399991,436.849195399991,436.849195399991,0.0032287999929394573,2.0003326000005472,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h46.14.236.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_687.png,camisa,type,indigo,filler,1,F,4,Stim7_Set3,0,90,90,90,,,444.47911029998795,444.97900920000393,,,,,440.36339809998753,441.4815607999917,441.4815607999917,441.4815607999917,441.4815607999917,441.4815607999917,441.4815607999917,441.4815607999917,0.003399600012926385,2.0007342000026256,"['c', 'a', 'm', 'i', 's', 'a']",0,camisa,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h46.18.868.wav,None,"[0.956527999980608, 1.045197300001746, 1.121908600005554, 1.2279165999789257, 1.2882378000067547, 1.390799099986907]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_8.png,pierna,speak,yellow,nontarget,2,NT,4,Stim7_Set4,0,91,91,91,,,449.1947155999951,,,,,,444.97900920000393,446.1803078999801,446.1803078999801,446.1803078999801,446.1803078999801,446.1803078999801,446.1803078999801,446.1803078999801,0.002679500001249835,2.0005807999987155,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h46.23.583.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_8.png,pierna,type,indigo,switch,1,T,4,Stim7_Set4,0,92,92,92,,,453.84325799997896,454.343314800004,,,,,449.69457779999357,450.845753600006,450.845753600006,450.845753600006,450.845753600006,450.845753600006,450.845753600006,450.845753600006,0.0030605999927502126,2.000560599990422,"['p', 'i', 'e', 'r', 'n', 'a']",0,pierna,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h46.28.233.wav,None,"[0.9765330000082031, 1.0734117999963928, 1.1501569999963976, 1.2170664000150282, 1.357306099991547, 1.3906964999914635]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_719.png,baño,speak,yellow,filler,1,F,4,Stim8_Set3,0,93,93,93,,,458.49269220000133,458.9922733999847,,,,,454.343314800004,455.4949651999923,455.4949651999923,455.4949651999923,455.4949651999923,455.4949651999923,455.4949651999923,455.4949651999923,0.0047913999878801405,2.0005349999992177,None,0,,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h46.32.881.wav,None,,,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
REPSWITCH1/PICTURE_91.png,boca,type,indigo,nontarget,1,NT,4,Stim8_Set4,0,94,94,94,,,463.1410094999883,463.6411359999911,,,,,458.9922733999847,460.14374020000105,460.14374020000105,460.14374020000105,460.14374020000105,460.14374020000105,460.14374020000105,460.14374020000105,0.00355740002123639,2.0006604000227526,"['b', 'o', 'c', 'a']",0,boca,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h46.37.530.wav,None,"[1.0385667000082321, 1.1929349999991246, 1.2945788000070024, 1.3897746999864466]",,,,,,,,,301929,001,2023-06-21_11h38.59.143,REPSWITCH_1,2022.2.5,60.00283214127184,
,,,,,,,,,,,,,,,467.973313399998,468.4734819000005,,,,,463.6411359999911,464.97591089998605,464.97591089998605,464.97591089998605,464.97591089998605,464.97591089998605,464.97591089998605,464.97591089998605,0.00404629998956807,2.0006448999920394,"['b', 'o', 'c', 'a']",0,boca,D:\GitHub\experiment1\data/301929_REPSWITCH_1_2023-06-21_11h38.59.143_micResp_recorded\recording_micResp_2023-06-21_11h46.42.363.wav,,"[0.8283043999981601, 1.2830319000058807, 1.467404600000009, 1.5584278000169434]",,,,,,,468.4734819000005,468.4734819000005,,,,,,,
